age,wave,gender,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
27,1,male,25,2,1,7,3,35,10,35,10,10,0,7,9,10,7,8,9,35,20,20,20,0,5,8,9,7,8,5,7,8,6,5,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.24,7,3,0,5,2,1,0
27,1,male,23,4,1,7,3,20,20,20,20,10,10,4,10,8,5,8,7,35,20,20,20,0,5,8,9,7,8,5,6,7,8,7,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.18,7,3,0,6,3,0,0
27,1,male,21,6,1,7,3,20,5,25,25,10,15,5,8,8,2,2,2,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,7,6,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.43,7,3,0,6,5,0,0
27,1,male,23,4,0,7,3,10,25,20,25,5,15,6,9,7,6,7,6,35,20,20,20,0,5,8,9,7,8,5,7,9,8,9,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.33,7,3,0,7,4,0,0
27,1,male,22,5,0,7,3,15,15,25,20,15,10,4,8,8,5,7,4,35,20,20,20,0,5,8,9,7,8,5,7,8,8,8,7,7,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,7,3,0,7,4,0,0
27,1,male,25,2,1,7,3,9.09,18.18,27.27,18.18,18.18,9.09,5,8,7,4,7,5,35,20,20,20,0,5,8,9,7,8,5,8,7,6,6,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.03,7,3,0,7,4,0,0
27,1,male,26,1,0,7,3,20,10,20,30,10,10,8,10,9,8,7,6,35,20,20,20,0,5,8,9,7,8,5,6,8,7,8,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,7,3,0,6,4,0,0
27,1,male,26,1,1,7,3,15,15,15,40,10,5,6,10,10,6,6,NA,35,20,20,20,0,5,8,9,7,8,5,7,8,7,8,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.3,7,3,0,6,3,0,0
22,1,male,21,1,0,1,1,15,20,20,15,15,15,7,8,7,8,5,6,60,0,0,40,0,0,9,9,9,10,9,7,8,10,7,7,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.54,7,20,3,8,4,0,0
22,1,male,24,2,1,1,1,45,5,25,20,0,5,8,5,6,6,9,6,60,0,0,40,0,0,9,9,9,10,9,7,6,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.18,7,20,3,8,4,0,0
22,1,male,25,3,1,1,1,35,10,35,10,10,0,9,7,9,8,9,7,60,0,0,40,0,0,9,9,9,10,9,6,7,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.14,7,20,3,7,3,0,0
22,1,male,23,1,1,1,1,20,20,20,20,10,10,8,7,8,10,7,8,60,0,0,40,0,0,9,9,9,10,9,6,5,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.18,7,20,3,6,3,1,0
22,1,male,21,1,1,1,1,20,5,25,25,10,15,8,6,6,5,5,5,60,0,0,40,0,0,9,9,9,10,9,6,7,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0,7,20,3,7,4,1,0
22,1,male,23,1,0,1,1,10,25,20,25,5,15,6,9,9,6,8,2,60,0,0,40,0,0,9,9,9,10,9,6,8,10,6,7,6,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.37,7,20,3,7,4,0,0
22,1,male,22,0,0,1,1,15,15,25,20,15,10,6,6,8,4,9,4,60,0,0,40,0,0,9,9,9,10,9,7,9,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.21,7,20,3,8,4,1,0
22,1,male,25,3,1,1,1,9.09,18.18,27.27,18.18,18.18,9.09,8,7,7,9,6,7,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.11,7,20,3,9,4,0,1
22,1,male,26,4,0,1,1,20,10,20,30,10,10,10,10,10,10,10,10,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.03,7,20,3,8,4,0,1
22,1,male,26,4,1,1,1,15,15,15,40,10,5,1,1,1,1,1,NA,60,0,0,40,0,0,9,9,9,10,9,1,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.65,7,20,3,1,1,0,0
22,1,male,21,1,1,3,5,15,20,20,15,15,15,5,8,9,8,5,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.16,3,4,NA,10,10,1,1
22,1,male,24,2,0,3,5,45,5,25,20,0,5,5,8,9,6,3,4,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.1,3,4,NA,10,10,0,0
22,1,male,25,3,0,3,5,35,10,35,10,10,0,7,9,9,7,9,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,3,4,NA,10,10,0,0
22,1,male,23,1,0,3,5,20,20,20,20,10,10,4,7,8,8,6,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.05,3,4,NA,10,10,NA,0
22,1,male,21,1,0,3,5,20,5,25,25,10,15,4,6,8,8,6,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.17,3,4,NA,10,10,1,0
22,1,male,23,1,1,3,5,10,25,20,25,5,15,4,7,9,4,3,2,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.51,3,4,NA,10,10,1,0
22,1,male,22,0,1,3,5,15,15,25,20,15,10,3,6,8,7,8,8,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.52,3,4,NA,10,10,NA,0
22,1,male,25,3,0,3,5,9.09,18.18,27.27,18.18,18.18,9.09,5,8,8,6,7,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.42,3,4,NA,10,10,0,1
22,1,male,26,4,0,3,5,20,10,20,30,10,10,5,10,10,6,6,6,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.68,3,4,NA,10,10,0,1
22,1,male,26,4,0,3,5,15,15,15,40,10,5,6,10,10,10,6,NA,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.15,3,4,NA,10,10,0,1
23,1,male,21,2,0,1,1,15,20,20,15,15,15,7,6,8,7,6,8,30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.61,8,15,NA,7,7,0,1
23,1,male,24,1,1,1,1,45,5,25,20,0,5,7,9,7,6,5,7,30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.21,8,15,NA,9,7,0,1
23,1,male,25,2,1,1,1,35,10,35,10,10,0,9,7,9,7,9,7,30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.04,8,15,NA,7,7,0,0
23,1,male,23,0,1,1,1,20,20,20,20,10,10,8,10,7,10,7,10,30,5,15,40,5,5,9,9,9,9,9,7,7,7,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.18,8,15,NA,8,10,1,1
23,1,male,21,2,1,1,1,20,5,25,25,10,15,8,5,5,7,7,9,30,5,15,40,5,5,9,9,9,9,9,6,8,6,8,10,10,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.08,8,15,NA,7,7,1,1
23,1,male,23,0,0,1,1,10,25,20,25,5,15,8,6,7,8,2,8,30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.12,8,15,NA,7,7,0,1
23,1,male,22,1,0,1,1,15,15,25,20,15,10,7,8,8,7,7,6,30,5,15,40,5,5,9,9,9,9,9,8,8,9,8,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.46,8,15,NA,8,7,1,1
23,1,male,25,2,1,1,1,9.09,18.18,27.27,18.18,18.18,9.09,8,6,5,6,6,5,30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.4,8,15,NA,8,7,0,1
23,1,male,26,3,0,1,1,20,10,20,30,10,10,10,9,8,8,7,7,30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.26,8,15,NA,7,7,0,1
23,1,male,26,3,1,1,1,15,15,15,40,10,5,10,10,10,10,10,NA,30,5,15,40,5,5,9,9,9,9,9,7,8,7,9,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.17,8,15,NA,7,7,1,0
24,1,male,21,3,0,3,1,15,20,20,15,15,15,5,6,7,7,6,6,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,9,NA,8,6,0,1
24,1,male,24,0,0,3,1,45,5,25,20,0,5,6,8,7,9,7,8,30,10,20,10,10,20,7,7,7,9,9,10,10,10,10,7,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.32,5,9,NA,10,1,1,0
24,1,male,25,1,0,3,1,35,10,35,10,10,0,9,10,10,10,10,10,30,10,20,10,10,20,7,7,7,9,9,6,10,8,6,NA,NA,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.14,5,9,NA,6,1,0,0
24,1,male,23,1,0,3,1,20,20,20,20,10,10,6,9,8,9,8,9,30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,9,NA,9,7,0,0
24,1,male,21,3,0,3,1,20,5,25,25,10,15,6,7,7,5,4,8,30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.16,5,9,NA,5,7,0,0
24,1,male,23,1,0,3,1,10,25,20,25,5,15,5,4,8,8,4,2,30,10,20,10,10,20,7,7,7,9,9,9,7,9,7,9,6,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.35,5,9,NA,9,2,1,0
24,1,male,22,2,0,3,1,15,15,25,20,15,10,4,7,7,4,8,5,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.27,5,9,NA,8,4,0,0
24,1,male,25,1,0,3,1,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,30,10,20,10,10,20,7,7,7,9,9,9,9,8,9,NA,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.23,5,9,NA,9,7,0,1
24,1,male,26,2,0,3,1,20,10,20,30,10,10,5,10,8,8,5,5,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.01,5,9,NA,7,8,0,1
24,1,male,26,2,0,3,1,15,15,15,40,10,5,5,7,7,7,7,NA,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,NA,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.24,5,9,NA,6,6,0,0
25,1,male,21,4,0,9,2,15,20,20,15,15,15,4,9,7,4,6,4,50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.25,7,10,3,7,6,0,0
25,1,male,24,1,1,9,2,45,5,25,20,0,5,8,7,8,3,6,2,50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.73,7,10,3,7,5,0,0
25,1,male,25,0,1,9,2,35,10,35,10,10,0,8,10,10,7,9,9,50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,-0.3,7,10,3,6,7,0,0
25,1,male,23,2,1,9,2,20,20,20,20,10,10,5,10,8,4,8,2,50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.37,7,10,3,6,6,0,0
25,1,male,21,4,1,9,2,20,5,25,25,10,15,5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.06,7,10,3,6,7,0,0
25,1,male,23,2,0,9,2,10,25,20,25,5,15,3,7,6,1,1,1,50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.19,7,10,3,6,6,0,0
25,1,male,22,3,0,9,2,15,15,25,20,15,10,4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.59,7,10,3,7,7,0,0
25,1,male,25,0,1,9,2,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.28,7,10,3,7,6,0,1
25,1,male,26,1,0,9,2,20,10,20,30,10,10,8,9,9,7,6,5,50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.42,7,10,3,6,5,0,1
25,1,male,26,1,1,9,2,15,15,15,40,10,5,5,10,6,4,6,NA,50,0,30,10,0,10,6,6,8,8,6,NA,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.15,7,10,3,6,6,0,0
30,1,male,21,9,0,1,1,15,20,20,15,15,15,7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.34,4,2,1,2,1,0,0
30,1,male,24,6,1,1,1,45,5,25,20,0,5,7,5,9,6,7,9,35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.6,4,2,1,4,3,0,0
30,1,male,25,5,1,1,1,35,10,35,10,10,0,8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.26,4,2,1,2,2,0,0
30,1,male,23,7,1,1,1,20,20,20,20,10,10,7,10,10,7,10,5,35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.35,4,2,1,6,4,0,0
30,1,male,21,9,1,1,1,20,5,25,25,10,15,6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.05,4,2,1,3,3,0,0
30,1,male,23,7,0,1,1,10,25,20,25,5,15,8,8,8,8,3,4,35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.47,4,2,1,3,3,0,0
30,1,male,22,8,0,1,1,15,15,25,20,15,10,7,7,8,7,7,7,35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.31,4,2,1,5,4,0,0
30,1,male,25,5,1,1,1,9.09,18.18,27.27,18.18,18.18,9.09,6,7,8,5,7,7,35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.05,4,2,1,4,4,0,0
30,1,male,26,4,0,1,1,20,10,20,30,10,10,6,8,9,6,6,6,35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.21,4,2,1,8,4,0,1
30,1,male,26,4,1,1,1,15,15,15,40,10,5,5,10,8,6,9,NA,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.41,4,2,1,3,6,0,0
27,1,male,21,6,0,8,8,15,20,20,15,15,15,4,9,7,6,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.5,5,2,2,7,5,0,0
27,1,male,24,3,1,8,8,45,5,25,20,0,5,5,8,7,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,2,2,7,6,0,0
27,1,male,25,2,1,8,8,35,10,35,10,10,0,7,9,9,8,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,4,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.29,5,2,2,5,1,0,0
27,1,male,23,4,1,8,8,20,20,20,20,10,10,5,9,9,5,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.15,5,2,2,7,7,0,0
27,1,male,21,6,1,8,8,20,5,25,25,10,15,5,5,7,6,7,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,2,2,6,5,0,0
27,1,male,23,4,0,8,8,10,25,20,25,5,15,4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.03,5,2,2,7,6,0,0
27,1,male,22,5,0,8,8,15,15,25,20,15,10,5,7,8,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.08,5,2,2,7,5,0,0
27,1,male,25,2,1,8,8,9.09,18.18,27.27,18.18,18.18,9.09,5,6,7,4,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.17,5,2,2,7,5,0,1
27,1,male,26,1,0,8,8,20,10,20,30,10,10,6,7,8,7,9,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.1,5,2,2,7,5,0,0
27,1,male,26,1,1,8,8,15,15,15,40,10,5,5,6,6,4,5,NA,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,2,2,7,6,0,0
28,1,male,21,7,0,1,1,15,20,20,15,15,15,7,6,8,9,8,8,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,10,20,NA,6.5,8,0,1
28,1,male,24,4,1,1,1,45,5,25,20,0,5,7,6,8,9,4,5,50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.11,10,20,NA,8,8,0,1
28,1,male,25,3,1,1,1,35,10,35,10,10,0,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.15,10,20,NA,7,7,0,0
28,1,male,23,5,1,1,1,20,20,20,20,10,10,9,8,10,10,7,8,50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,20,NA,8,8,0,1
28,1,male,21,7,1,1,1,20,5,25,25,10,15,7,5,7,8,7,9,50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.13,10,20,NA,7,7,0,1
28,1,male,23,5,0,1,1,10,25,20,25,5,15,7,6,8,8,6,9,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.46,10,20,NA,6,6,0,1
28,1,male,22,6,0,1,1,15,15,25,20,15,10,6,6,8,8,8,6,50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.34,10,20,NA,9,9,0,1
28,1,male,25,3,1,1,1,9.09,18.18,27.27,18.18,18.18,9.09,8,8,5,9,8,9,50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,20,NA,8,8,0,1
28,1,male,26,2,0,1,1,20,10,20,30,10,10,8,5,5,6,5,5,50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.35,10,20,NA,6,6,0,1
28,1,male,26,2,1,1,1,15,15,15,40,10,5,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.49,10,20,NA,7,8,0,1
24,1,male,21,3,0,1,1,15,20,20,15,15,15,5,6,6,8,10,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.36,6,19,1,6,6,0,0
24,1,male,24,0,1,1,1,45,5,25,20,0,5,6,7,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,6,5,7,7,9,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.39,6,19,1,6,9,0,0
24,1,male,25,1,1,1,1,35,10,35,10,10,0,8,7,9,7,9,7,100,0,0,0,0,0,7,7,10,10,10,5,6,8,5,8,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.47,6,19,1,5,5,0,0
24,1,male,23,1,1,1,1,20,20,20,20,10,10,8,9,10,10,8,8,100,0,0,0,0,0,7,7,10,10,10,7,8,8,7,8,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.19,6,19,1,7,7,0,0
24,1,male,21,3,1,1,1,20,5,25,25,10,15,9,6,7,9,6,5,100,0,0,0,0,0,7,7,10,10,10,3,10,7,7,10,5,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.06,6,19,1,4,10,0,0
24,1,male,23,1,0,1,1,10,25,20,25,5,15,8,9,9,9,10,7,100,0,0,0,0,0,7,7,10,10,10,7,10,10,6,10,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.43,6,19,1,6,7,0,0
24,1,male,22,2,0,1,1,15,15,25,20,15,10,8,6,7,7,8,6,100,0,0,0,0,0,7,7,10,10,10,7,6,8,6,8,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.16,6,19,1,7,7,0,0
24,1,male,25,1,1,1,1,9.09,18.18,27.27,18.18,18.18,9.09,7,6,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,8,10,9,9,8,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.21,6,19,1,8,8,0,1
24,1,male,26,2,0,1,1,20,10,20,30,10,10,7,8,7,8,7,8,100,0,0,0,0,0,7,7,10,10,10,5,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.23,6,19,1,6,6,0,0
24,1,male,26,2,1,1,1,15,15,15,40,10,5,9,9,8,10,8,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.08,6,19,1,7,7,0,0
21,2,female,25,4,1,8,10,25,20,25,20,10,0,3,10,10,6,4,7,12,18,20,16,16,18,5,9,7,9,10,6,8,7,9,5,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.23,5,0,0,9,1,1,0
21,2,female,30,9,1,8,10,30,20,10,30,0,10,5,5,5,5,5,NA,12,18,20,16,16,18,5,9,7,9,10,5,8,7,5,9,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.3,5,0,0,7,2,0,0
21,2,female,23,2,1,8,10,20,25,20,15,10,10,3,10,9,5,9,2,12,18,20,16,16,18,5,9,7,9,10,8,9,8,8,7,6,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.46,5,0,0,9,3,NA,0
21,2,female,24,3,0,8,10,25,35,30,10,0,0,4,5,6,4,6,2,12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,3,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.43,5,0,0,6,1,0,0
21,2,female,24,3,0,8,10,25,15,25,25,15,15,6,7,8,6,7,7,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.4,5,0,0,6,1,0,0
21,2,female,28,7,0,8,10,25,15,25,15,0,20,7,8,8,7,9,6,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,4,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.01,5,0,0,5,2,0,0
21,2,female,26,5,0,8,10,20,35,20,10,10,5,6,7,10,8,9,8,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.22,5,0,0,8,2,0,0
